db_id,jaar van uitgave,editie,display_title,nummer,uitgever,verkend,herzien,bewerkt,uitgave,bijgewerkt,opname_jaar,basis_jaar,basis,schaal,bewerker,reproductie,editie,waterstaatskaart,bijkaart_we,bijkaart_hw,exemplaren,urls,plaatskenmerk,ocn,fysieke kenmerken,notities,stempels,provenance,url,
217,[1914],2,06 - LEEUWARDEN 3,6,Top. Inrichting,,1912,1914,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/06 Leeuwarden-3.jpg,-,,,,,,,
19,[1874],1,06 - LEEUWARDEN 4,6,Top. Bur.,,,1874,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/06 Leeuwarden-4.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301037 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//56/03/85/56038529950300223324770305289477432341.jpg/mode/1up,
218,[1920],2,06 - LEEUWARDEN 4,6,Top. Inrichting,,1920,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/06 Leeuwarden-4.jpg,-,,,,,,,
383,[1948],3,06 - LEEUWARDEN OOST,6,,,1942,,,1948,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/06 Leeuwarden-Oost.jpg,-,,,,,,,
492,1967,4,06 - LEEUWARDEN OOST,6,,,1966,,1967,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/06 Leeuwarden-Oost.jpg,-,,,,,,,
712,1977,5,06 - LEEUWARDEN OOST,6,directie Waterhuishouding en Waterbeweging,,1975,,1977,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/06 Leeuwarden-Oost-1.jpg,-,,,,,,,
713,1977,5,06 - LEEUWARDEN OOST - bijkrt.h.w.,6,directie Waterhuishouding en Waterbeweging,,,,1977,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/06 Leeuwarden-Oost-2.jpg,-,,,,,,,
714,1977,5,06 - LEEUWARDEN OOST - bijkrt.w.e.,6,directie Waterhuishouding en Waterbeweging,,,,1977,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/06 Leeuwarden-Oost-3.jpg,-,,,,,,,
382,[1947],3,06 - LEEUWARDEN WEST,6,,,1945,,,1947,,,,,Algemeene Dienst Rijkswaterstaat,N.V. Lithografie v/h S. Lankhout en Co.,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/06 Leeuwarden-West.jpg,-,,,,,,,
491,1967,4,06 - LEEUWARDEN WEST,6,,,1966,,1967,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/06 Leeuwarden-West.jpg,-,,,,,,,
709,1975,5,06 - LEEUWARDEN WEST,6,directie Waterhuishouding en Waterbeweging,,1973,,1975,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,TRUE,FALSE,FALSE,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/06 Leeuwarden-West-1.jpg,-,,,,,,,
710,1975,5,06 - LEEUWARDEN WEST - bijkrt.h.w.,6,directie Waterhuishouding en Waterbeweging,,,,1975,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/06 Leeuwarden-West-2.jpg,-,,,,,,,
711,1975,5,06 - LEEUWARDEN WEST - bijkrt.w.e.,6,directie Waterhuishouding en Waterbeweging,,,,1975,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/06 Leeuwarden-West-3.jpg,-,,,,,,,
20,[1888],1,07 - GRONINGEN 1,7,Top. Inrichting,1887,,1888,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/07 Groningen-1.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301038 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//89/69/89/89698993098262248950820030589232019251.jpg/mode/1up,
21,[1888],1,07 - GRONINGEN 2,7,Top. Inrichting,1886,,1888,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/07 Groningen-2.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301039 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//20/33/42/20334293737329335183221547919308883638.jpg/mode/1up,
22,[1887],1,07 - GRONINGEN 3,7,Top. Inrichting,1886,,1887,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/07 Groningen-3.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301040 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//50/82/45/50824573882015973541784437139004656542.jpg/mode/1up,
23,[1887],1,07 - GRONINGEN 4,7,Top. Inrichting,1886,,1887,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/07 Groningen-4.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301041 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//48/64/95/48649563976249495208311392177788093404.jpg/mode/1up,
385,[1935],3,07 - GRONINGEN OOST,7,,1930,,,,1935,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/07 Groningen-Oost.jpg,-,,,,,,,
494,1964,4,07 - GRONINGEN OOST,7,,,1960,,1964,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/07 Groningen-Oost.jpg,-,,,,,,,
718,1979,5,07 - GRONINGEN OOST,7,directie Waterhuishouding en Waterbeweging,,1977,,1979,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/07 Groningen-Oost-1.jpg,-,,,,,,,
719,1979,5,07 - GRONINGEN OOST - bijkrt.h.w.,7,directie Waterhuishouding en Waterbeweging,,,,1979,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/07 Groningen-Oost-2.jpg,-,,,,,,,
720,1979,5,07 - GRONINGEN OOST - bijkrt.w.e.,7,directie Waterhuishouding en Waterbeweging,,,,1979,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/07 Groningen-Oost-3.jpg,-,,,,,,,
384,[1935],3,07 - GRONINGEN WEST,7,,1930,,,,1935,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/07 Groningen-West.jpg,-,,,,,,,
493,[1954],4,07 - GRONINGEN WEST,7,,,1953-1954,,,,,,,,Rijkswaterstaat. Dir: Alg. Dienst en Waterhuishouding,Topografische Dienst,4,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/07 Groningen-West.jpg,-,,,,,,,
715,1979,5,07 - GRONINGEN WEST,7,directie Waterhuishouding en Waterbeweging,,1976,,1979,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/07 Groningen-West-1.jpg,-,,,,,,,
716,1979,5,07 - GRONINGEN WEST - bijkrt.h.w.,7,directie Waterhuishouding en Waterbeweging,,,,1979,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/07 Groningen-West-2.jpg,-,,,,,,,
717,1979,5,07 - GRONINGEN WEST - bijkrt.w.e.,7,directie Waterhuishouding en Waterbeweging,,,,1979,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/07 Groningen-West-3.jpg,-,,,,,,,
386,[1935],3,08 - NIEUWE SCHANS,8,,1930,,,,1935,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/08 Nieuweschans.jpg,-,,,,,,,
495,[1958],4,08 - NIEUWE SCHANS,8,,,1957-1958,,,,,,,,"Rijkswaterstaat, Directie Algemene Dienst","J.J. Groen & Zn. N.V., Leiden",4,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/08 Nieuweschans.jpg,-,,,,,,,
721,1978,5,08 - NIEUWESCHANS,8,directie Waterhuishouding en Waterbeweging,,1976,,1978,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/08 Nieuweschans-1.jpg,-,,,,,,,
722,1978,5,08 - NIEUWESCHANS - bijkrt.h.w.,8,directie Waterhuishouding en Waterbeweging,,,,1978,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/08 Nieuweschans-2.jpg,-,,,,,,,
723,1978,5,08 - NIEUWESCHANS - bijkrt.w.e.,8,directie Waterhuishouding en Waterbeweging,,,,1978,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/08 Nieuweschans-3.jpg,-,,,,,,,
24,[1888],1,08 - NIEUWESCHANS 1,8,Top. Inrichting,1886,,1888,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/08 Nieuweschans-1.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300902 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//12/99/91/129991033960574742158029362494409958738.jpg/mode/1up,
25,[1887],1,08 - NIEUWESCHANS 2,8,Top. Inrichting,1886,,1887,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/08 Nieuweschans-2.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300903 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//15/28/85/152885880390549404613045994587701168149.jpg/mode/1up,
387,[1940],3,09 - DEN HELDER,9,,,1940,,,,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/09 Den Helder.jpg,-,,,,,,,
724,1984,5,09 - DEN HELDER,9,"meetkundige dienst, delft",,,,1984,,1983,1972,"Topografische kaart 1972, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Delft",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/09 Den Helder-1.jpg,-,,,,,,,
725,1984,5,09 - DEN HELDER - bijkrt.h.w.,9,"meetkundige dienst, delft",,,,1984,,1983,1972,"Topografische kaart 1972, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Delft",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/09 Den Helder-2.jpg,-,,,,,,,
497,1967,4,09 - DEN HELDER OOST,9,,,1966,,1967,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/09 Den Helder-Oost.jpg,-,,,,,,,
496,1967,4,09 - DEN HELDER WEST,9,,,1965,,1967,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/09 Den Helder-West.jpg,-,,,,,,,
26,[1867],1,09 - HELDER 1,9,Min. v. Oorl. Top.Bur.,,,1867,,,,,,Schaal van 10000 Ellen,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/09 Helder-1.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300904 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//84/32/96/84329625706188067721148491227213497617.jpg/mode/1up,
219,[1909],2,09 - HELDER 1,9,Top. Inrichting,,,1867,,1909,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/09 Helder-1.jpg,-,,,,,,,
27,[1867],1,09 - HELDER 2,9,Min. v. Oorl. Top.Bur.,,,1867,,,,,,Schaal van 10000 Ellen,,,1,FALSE,FALSE,FALSE,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/09 Helder-2.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300905 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//56/78/71/5678712754461467742347820067738612671.jpg/mode/1up,
28,[1873],1,10 - SNEEK 1,10,Top. Bur.,,,1873,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/10 Sneek-1.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300906 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//13/81/13/138113125094066255804837366034175147824.jpg/mode/1up,
220,[1922],2,10 - SNEEK 1,10,Top. Inrichting,,1922,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/10 Sneek-1.jpg,-,,,,,,,
29,[1873],1,10 - SNEEK 2,10,Top. Bur.,,,1873,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/10 Sneek-2.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300907 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//72/60/45/72604570414099309655310744013550454918.jpg/mode/1up,
221,[1923],2,10 - SNEEK 2,10,Top. Inrichting,,1923,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/10 Sneek-2.jpg,-,,,,,,,
30,[1873],1,10 - SNEEK 3,10,Top. Bur.,,,1873,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/10 Sneek-3.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300908 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//13/72/51/137251774992070595208634098797084861495.jpg/mode/1up,
222,[1922],2,10 - SNEEK 3,10,Top. Inrichting,,1922,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/10 Sneek-3.jpg,-,,,,,,,
31,[1873],1,10 - SNEEK 4,10,Top. Bur.,,,1873,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/10 Sneek-4.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300909 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//40/29/71/40297114463134509618066737149782347310.jpg/mode/1up,
223,[1922],2,10 - SNEEK 4,10,Top. Inrichting,,1922,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/10 Sneek-4.jpg,-,,,,,,,
389,[1949],3,10 - SNEEK OOST,10,,,1947-1949,,,,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/10 Sneek-Oost.jpg,-,,,,,,,
729,1972,5,10 - SNEEK OOST,10,directie Waterhuishouding en Waterbeweging,,1971,,1972,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/10 Sneek-Oost-1.jpg,-,,,,,,,
730,1972,5,10 - SNEEK OOST - bijkrt.h.w.,10,directie Waterhuishouding en Waterbeweging,,,,1972,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,FALSE,FALSE,TRUE,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/10 Sneek-Oost-2.jpg,-,,,,,,,
388,[1948],3,10 - SNEEK STAVEREN,[10],,,1948,,,,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/10 Sneek-Staveren.jpg,-,,,,,,,
498,1968,4,10 - SNEEK WEST,10,,,1967,,1968,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/10 Sneek-West.jpg,-,,,,,,,
726,1972,5,10 - SNEEK WEST,10,directie Waterhuishouding en Waterbeweging,,1972,,1972,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/10 Sneek-West-1.jpg,-,,,,,,,
727,1972,5,10 - SNEEK WEST - bijkrt.h.w.,10,directie Waterhuishouding en Waterbeweging,,,,1972,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/10 Sneek-West-2.jpg,-,,,,,,,
728,1972,5,10 - SNEEK WEST - bijkrt.w.e.,10,directie Waterhuishouding en Waterbeweging,,,,1972,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/10 Sneek-West-3.jpg,-,,,,,,,
32,[1876],1,11 - HEERENVEEN 1,11,Top. Inrigting,,,1876,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/11 Heerenveen-1.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300910 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//64/01/92/64019294421135038211300391899061864005.jpg/mode/1up,
224,[1920],2,11 - HEERENVEEN 1,11,Top. Inrichting,,1920,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/11 Heerenveen-1.jpg,-,,,,,,,
33,[1877],1,11 - HEERENVEEN 2,11,Top. Inrigting,1875,,1877,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/11 Heerenveen-2.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300911 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//74/53/55/74535530897371616581197911062603868260.jpg/mode/1up,
225,[1921],2,11 - HEERENVEEN 2,11,Top. Inrichting,,1921,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/11 Heerenveen-2.jpg,-,,,,,,,
34,[1877],1,11 - HEERENVEEN 3,11,Top. Inrigting,1875,,1877,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/11 Heerenveen-3.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300912 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//16/67/32/166732226232138217345332996616644593192.jpg/mode/1up,
226,[1920],2,11 - HEERENVEEN 3,11,Top. Inrichting,,1920,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/11 Heerenveen-3.jpg,-,,,,,,,
950,[1877],1,11 - HEERENVEEN 4,11,Top. Inrigting,,,1877,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,1,,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300913 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//10/98/53/10985320817773156817511228431202452708.jpg/mode/1up,
